"word","accept","user_ask","user_check"
"ABLEITER","1","0","0"
"ABLEITUNG","1","0","0"
"ABLEITUNGEN","1","0","0"
"ABLEITUNGSFAEHIG","1","0","0"
"ABLEITUNGSSILBE","1","0","0"
"ABLENKEN","1","0","0"
"ABLENKEND","1","0","0"
"ABLENKFLAECHE","1","0","0"
"ABLENKUNG","1","0","0"
"ABLESEN","1","0","0"
"ABLESUNG","1","0","0"
"ABLEUCHTEN","1","0","0"
"ABLEUGNEN","1","0","0"
"ABLEUGNUNG","1","0","0"
"ABLICHTEN","1","0","0"
"ABLICHTUNG","1","0","0"
"ABLIEFERN","1","0","0"
"ABLIEFERUNG","1","0","0"
"ABLIEGEN","1","0","0"
"ABLISTEN","1","0","0"
"ABLOCHEN","1","0","0"
"ABLOCKEN","1","0","0"
"ABLOHNEN","1","0","0"
"ABLOTEN","1","0","0"
"ABLOESBAR","1","0","0"
"ABLOESCHEN","1","0","0"
"ABLOESE","1","0","0"
"ABLOESEN","1","0","0"
"ABLOESEND","1","0","0"
"ABLOESESUMME","1","0","0"
"ABLOESUNG","1","0","0"
"ABLUCHSEN","1","0","0"
"ABLUDERN","1","0","0"
"ABLUFT","1","0","0"
"ABLUFTSCHACHT","1","0","0"
"ABLUTSCHEN","1","0","0"
"ABMACHEN","1","0","0"
"ABMACHUNG","1","0","0"
"ABMAGERN","1","0","0"
"ABMAGERUNG","1","0","0"
"ABMAGERUNGSKUR","1","0","0"
"ABMAHNEN","1","0","0"
"ABMALEN","1","0","0"
"ABMARKTEN","1","0","0"
"ABMARSCH","1","0","0"
"ABMARSCHBEFEHL","1","0","0"
"ABMARSCHBEREIT","1","0","0"
"ABMARSCHIEREN","1","0","0"
"ABMARTERN","1","0","0"
"ABMATTEN","1","0","0"
"ABMAEHEN","1","0","0"
"ABMEIERN","1","0","0"
"ABMEIERUNG","1","0","0"
"ABMEISSELN","1","0","0"
"ABMEISSELUNG","1","0","0"
"ABMEISSLUNG","1","0","0"
"ABMELDEN","1","0","0"
"ABMELDUNG","1","0","0"
"ABMELKEN","1","0","0"
"ABMELKEREI","1","0","0"
"ABMERGELN","1","0","0"
"ABMESSEN","1","0","0"
"ABMESSUNG","1","0","0"
"ABMESSUNGEN","1","0","0"
"ABMIETEN","1","0","0"
"ABMIETER","1","0","0"
"ABMILDERN","1","0","0"
"ABMILDERUNG","1","0","0"
"ABMINDERN","1","0","0"
"ABMINDERUNG","1","0","0"
"ABMODELN","1","0","0"
"ABMONTIEREN","1","0","0"
"ABMURKSEN","1","0","0"
"ABMUSTERN","1","0","0"
"ABMUSTERUNG","1","0","0"
"ABMUEHEN","1","0","0"
"ABNABELN","1","0","0"
"ABNABELUNG","1","0","0"
"ABNAGEN","1","0","0"
"ABNAHME","1","0","0"
"ABNAHMEPRUEFUNG","1","0","0"
"ABNAHMETEST","1","0","0"
"ABNAHMEZEUGNIS","1","0","0"
"ABNAEHEN","1","0","0"
"ABNAEHER","1","0","0"
"ABNEHMBAR","1","0","0"
"ABNEHMEN","1","0","0"
"ABNEHMEND","1","0","0"
"ABNEHMER","1","0","0"
"ABNEHMERKREIS","1","0","0"
"ABNEIGUNG","1","0","0"
"ABNEIGUNGEN","1","0","0"
"ABNORM","1","0","0"
"ABNORMITAET","1","0","0"
"ABNOETIGEN","1","0","0"
"ABNOETIGUNG","1","0","0"
"ABNUTSCHEN","1","0","0"
"ABNUTZEN","1","0","0"
"ABNUTZUNG","1","0","0"
"ABNUETZEN","1","0","0"
"ABNUETZUNG","1","0","0"
"ABOLIEREN","1","0","0"
"ABOLITION","1","0","0"
"ABOLITIONISMUS","1","0","0"
"ABOLITIONIST","1","0","0"
"ABOMINABEL","1","0","0"
"ABONNEMENT","1","0","0"
"ABONNENT","1","0","0"
"ABONNENTIN","1","0","0"
"ABONNIEREN","1","0","0"
"ABORAL","1","0","0"
"ABORDNEN","1","0","0"
"ABORDNUNG","1","0","0"
"ABORT","1","0","0"
"ABORTGRUBE","1","0","0"
"ABORTIEREN","1","0","0"
"ABORTIV","1","0","0"
"ABORTIVMITTEL","1","0","0"
"ABORTSEUCHE","1","0","0"
"ABORTUS","1","0","0"
"ABPACKBETRIEB","1","0","0"
"ABPACKEN","1","0","0"
"ABPACKMASCHINE","1","0","0"
"ABPACKUNG","1","0","0"
"ABPASSEN","1","0","0"
"ABPASSIEREN","1","0","0"
"ABPELLEN","1","0","0"
"ABPERLEN","1","0","0"
"ABPFEIFEN","1","0","0"
"ABPFIFF","1","0","0"
"ABPFLUECKEN","1","0","0"
"ABPLACKEN","1","0","0"
"ABPLAGEN","1","0","0"
"ABPLAGGEN","1","0","0"
"ABPLATTEN","1","0","0"
"ABPLATTUNG","1","0","0"
"ABPLATZEN","1","0","0"
"ABPOSTEN","1","0","0"
"ABPRALL","1","0","0"
"ABPRALLEN","1","0","0"
"ABPRALLEND","1","0","0"
"ABPRALLER","1","0","0"
"ABPRAEGEN","1","0","0"
"ABPRAEGUNG","1","0","0"
"ABPRESSEN","1","0","0"
"ABPROTZEN","1","0","0"
"ABPUMPEN","1","0","0"
"ABPUTZ","1","0","0"
"ABPUTZEN","1","0","0"
"ABPUTZER","1","0","0"
"ABQUALIFIZIEREN","1","0","0"
"ABQUAELEN","1","0","0"
"ABQUETSCHEN","1","0","0"
"ABRACKERN","1","0","0"
"ABRACKERND","1","0","0"
"ABRAHMEN","1","0","0"
"ABRAHMIT","1","0","0"
"ABRAKADABRA","1","0","0"
"ABRASIEREN","1","0","0"
"ABRASIO","1","0","0"
"ABRASION","1","0","0"
"ABRASPELN","1","0","0"
"ABRATEN","1","0","0"
"ABRATEND","1","0","0"
"ABRAUM","1","0","0"
"ABRAUMEN","1","0","0"
"ABRAUMSALZ","1","0","0"
"ABRAUSCHEN","1","0","0"
"ABRAXAS","1","0","0"
"ABRAXASGEMME","1","0","0"
"ABRAXASSTEIN","1","0","0"
"ABRAEUMEN","1","0","0"
"ABRAEUMER","1","0","0"
"ABREAGIEREN","1","0","0"
"ABREAGIEREND","1","0","0"
"ABREAGIERT","1","0","0"
"ABREAKTION","1","0","0"
"ABRECHNEN","1","0","0"
"ABRECHNUNG","1","0","0"
"ABRECHNUNGSTAG","1","0","0"
"ABRECHTE","1","0","0"
"ABREDE","1","0","0"
"ABREDEN","1","0","0"
"ABREGEN","1","0","0"
"ABREGNEN","1","0","0"
"ABREIBEN","1","0","0"
"ABREIBEND","1","0","0"
"ABREIBUNG","1","0","0"
"ABREISE","1","0","0"
"ABREISEN","1","0","0"
"ABREISEND","1","0","0"
"ABREISSBLOCK","1","0","0"
"ABREISSEN","1","0","0"
"ABREISSKALENDER","1","0","0"
"ABREITEN","1","0","0"
"ABRENUNTIATION","1","0","0"
"ABRI","1","0","0"
"ABRICHTEN","1","0","0"
"ABRICHTER","1","0","0"
"ABRICHTHAMMER","1","0","0"
"ABRICHTUNG","1","0","0"
"ABRIEB","1","0","0"
"ABRIEBFEST","1","0","0"
"ABRIEGELN","1","0","0"
"ABRIEGELUNG","1","0","0"
"ABRIFFELN","1","0","0"
"ABRINDEN","1","0","0"
"ABRINGEN","1","0","0"
"ABRINNEN","1","0","0"
"ABRISS","1","0","0"
"ABRISSANZEIGE","1","0","0"
"ABRISSARBEITEN","1","0","0"
"ABRISSBIRNE","1","0","0"
"ABRISSFIRMA","1","0","0"
"ABROGATION","1","0","0"
"ABROGIEREN","1","0","0"
"ABROLLEN","1","0","0"
"ABROESTEN","1","0","0"
"ABRUF","1","0","0"
"ABRUFBEREIT","1","0","0"
"ABRUFEN","1","0","0"
"ABRUNDEN","1","0","0"
"ABRUNDUNG","1","0","0"
"ABRUPFEN","1","0","0"
"ABRUPT","1","0","0"
"ABRUPTION","1","0","0"
"ABRUTSCHEN","1","0","0"
"ABRUECKEN","1","0","0"
"ABRUEHREN","1","0","0"
"ABRUESTEN","1","0","0"
"ABRUESTUNG","1","0","0"
"ABSAAT","1","0","0"
"ABSACKEN","1","0","0"
"ABSACKUNG","1","0","0"
"ABSAGE","1","0","0"
"ABSAGEN","1","0","0"
"ABSAHNEN","1","0","0"
"ABSAHNEND","1","0","0"
"ABSATTELN","1","0","0"
"ABSATZ","1","0","0"
"ABSATZANALYSE","1","0","0"
"ABSATZEISEN","1","0","0"
"ABSATZERWARTUNG","1","0","0"
"ABSATZFAEHIG","1","0","0"
"ABSATZFERKEL","1","0","0"
"ABSATZFLAUTE","1","0","0"
"ABSATZFLECK","1","0","0"
"ABSATZFORSCHUNG","1","0","0"
"ABSATZFUNKTION","1","0","0"
"ABSATZGEBIET","1","0","0"
"ABSATZGESTEIN","1","0","0"
"ABSATZHONORAR","1","0","0"
"ABSATZKALB","1","0","0"
"ABSATZKOSTEN","1","0","0"
"ABSATZKRISE","1","0","0"
"ABSATZMARKT","1","0","0"
"ABSATZPOLITIK","1","0","0"
"ABSATZPROBLEM","1","0","0"
"ABSATZQUELLE","1","0","0"
"ABSATZQUOTE","1","0","0"
"ABSATZSAEGE","1","0","0"
"ABSATZSTATISTIK","1","0","0"
"ABSATZSTOCKUNG","1","0","0"
"ABSATZWEG","1","0","0"
"ABSATZWEISE","1","0","0"
"ABSATZZEICHEN","1","0","0"
"ABSAUFEN","1","0","0"
"ABSAUGEN","1","0","0"
"ABSAUGER","1","0","0"
"ABSAUGROHR","1","0","0"
"ABSAEBELN","1","0","0"
"ABSAEGEN","1","0","0"
"ABSAETTIGUNG","1","0","0"
"ABSAETZE","1","0","0"
"ABSAEUERN","1","0","0"
"ABSCHABEN","1","0","0"
"ABSCHABSEL","1","0","0"
"ABSCHAFFEN","1","0","0"
"ABSCHAFFEND","1","0","0"
"ABSCHAFFUNG","1","0","0"
"ABSCHALTEN","1","0","0"
"ABSCHALTUNG","1","0","0"
"ABSCHATTEN","1","0","0"
"ABSCHATTUNG","1","0","0"
"ABSCHAUFELN","1","0","0"
"ABSCHAUM","1","0","0"
"ABSCHAELEN","1","0","0"
"ABSCHAETZBAR","1","0","0"
"ABSCHAETZEN","1","0","0"
"ABSCHAETZER","1","0","0"
"ABSCHAETZIG","1","0","0"
"ABSCHAETZUNG","1","0","0"
"ABSCHAEUMEN","1","0","0"
"ABSCHEIDEN","1","0","0"
"ABSCHEIDER","1","0","0"
"ABSCHEIDUNG","1","0","0"
"ABSCHEREN","1","0","0"
"ABSCHERUNG","1","0","0"
"ABSCHEU","1","0","0"
"ABSCHEUERN","1","0","0"
"ABSCHEUERREGEND","1","0","0"
"ABSCHEUKEIT","1","0","0"
"ABSCHEULICH","1","0","0"
"ABSCHICHTEN","1","0","0"
"ABSCHICKEN","1","0","0"
"ABSCHIEBEHAFT","1","0","0"
"ABSCHIEBEN","1","0","0"
"ABSCHIEBEND","1","0","0"
"ABSCHIEBUNG","1","0","0"
"ABSCHIED","1","0","0"
"ABSCHIEDS","1","0","0"
"ABSCHIEDSBESUCH","1","0","0"
"ABSCHIEDSFEIER","1","0","0"
"ABSCHIEDSGESUCH","1","0","0"
"ABSCHIEDSKUSS","1","0","0"
"ABSCHIEDSREDE","1","0","0"
"ABSCHIEDSWORTE","1","0","0"
"ABSCHIESSEN","1","0","0"
"ABSCHILFERN","1","0","0"
"ABSCHILFERUNG","1","0","0"
"ABSCHINDEN","1","0","0"
"ABSCHIRMDIENST","1","0","0"
"ABSCHIRMEN","1","0","0"
"ABSCHIRMUNG","1","0","0"
"ABSCHIRREN","1","0","0"
"ABSCHLACHTEN","1","0","0"
"ABSCHLACHTUNG","1","0","0"
"ABSCHLAG","1","0","0"
"ABSCHLAGEN","1","0","0"
"ABSCHLAGSSUMME","1","0","0"
"ABSCHLAGUNG","1","0","0"
"ABSCHLAEGIG","1","0","0"
"ABSCHLAEGLICH","1","0","0"
"ABSCHLAEMMEN","1","0","0"
"ABSCHLAEMMUNG","1","0","0"
"ABSCHLECKEN","1","0","0"
"ABSCHLEIFEN","1","0","0"
"ABSCHLEIFSEL","1","0","0"
"ABSCHLEISSEN","1","0","0"
"ABSCHLEPPDIENST","1","0","0"
"ABSCHLEPPEN","1","0","0"
"ABSCHLEPPSEIL","1","0","0"
"ABSCHLICHTEN","1","0","0"
"ABSCHLIESSBAR","1","0","0"
"ABSCHLIESSEN","1","0","0"
"ABSCHLIESSEND","1","0","0"
"ABSCHLIESSENDE","1","0","0"
"ABSCHLIESSUNG","1","0","0"
"ABSCHLUSS","1","0","0"
"ABSCHLUSSBILANZ","1","0","0"
"ABSCHLUSSEXAMEN","1","0","0"
"ABSCHLUSSFEIER","1","0","0"
"ABSCHLUSSKABEL","1","0","0"
"ABSCHLUSSKANTE","1","0","0"
"ABSCHLUSSKLASSE","1","0","0"
"ABSCHLUSSNORMEN","1","0","0"
"ABSCHLUSSPRAEMIE","1","0","0"
"ABSCHLUSSPRUEFER","1","0","0"
"ABSCHLUSSSICHER","1","0","0"
"ABSCHLUSSTERMIN","1","0","0"
"ABSCHMALZEN","1","0","0"
"ABSCHMATZEN","1","0","0"
"ABSCHMECKEN","1","0","0"
"ABSCHMEICHELN","1","0","0"
"ABSCHMELZEN","1","0","0"
"ABSCHMELZUNG","1","0","0"
"ABSCHMETTERN","1","0","0"
"ABSCHMIEREN","1","0","0"
"ABSCHMINKE","1","0","0"
"ABSCHMINKEN","1","0","0"
"ABSCHMIRGELN","1","0","0"
"ABSCHNALLEN","1","0","0"
"ABSCHNALLEND","1","0","0"
"ABSCHNAPPEN","1","0","0"
"ABSCHNEIDEN","1","0","0"
"ABSCHNEIDEND","1","0","0"
"ABSCHNEIDENS","1","0","0"
"ABSCHNEIDER","1","0","0"
"ABSCHNIPPELN","1","0","0"
"ABSCHNITT","1","0","0"
"ABSCHNITTE","1","0","0"
"ABSCHNITTLING","1","0","0"
"ABSCHNITTLINIE","1","0","0"
"ABSCHNITTSWEISE","1","0","0"
"ABSCHNITTWEISE","1","0","0"
"ABSCHNITZ","1","0","0"
"ABSCHNITZEL","1","0","0"
"ABSCHNITZELN","1","0","0"
"ABSCHNITZEN","1","0","0"
"ABSCHNUEREN","1","0","0"
"ABSCHNUERUNG","1","0","0"
"ABSCHOTTEN","1","0","0"
"ABSCHOTTUNG","1","0","0"
"ABSCHOEPFEN","1","0","0"
"ABSCHOEPFUNG","1","0","0"
"ABSCHRAMMEN","1","0","0"
"ABSCHRANKEN","1","0","0"
"ABSCHRAUBBAR","1","0","0"
"ABSCHRAUBEN","1","0","0"
"ABSCHRAEGEN","1","0","0"
"ABSCHRAEGUNG","1","0","0"
"ABSCHRECKEN","1","0","0"
"ABSCHRECKEND","1","0","0"
"ABSCHRECKUNG","1","0","0"
"ABSCHREIBEN","1","0","0"
"ABSCHREIBEND","1","0","0"
"ABSCHREIBER","1","0","0"
"ABSCHREIBUNG","1","0","0"
"ABSCHREITEN","1","0","0"
"ABSCHRIFT","1","0","0"
"ABSCHRIFTEN","1","0","0"
"ABSCHRIFTLICH","1","0","0"
"ABSCHROTEN","1","0","0"
"ABSCHROTHAMMER","1","0","0"
"ABSCHROEPFEN","1","0","0"
"ABSCHUFTEN","1","0","0"
"ABSCHUPPEN","1","0","0"
"ABSCHUPPUNG","1","0","0"
"ABSCHUSS","1","0","0"
"ABSCHUSSBASIS","1","0","0"
"ABSCHUSSLISTE","1","0","0"
"ABSCHUSSPLATZ","1","0","0"
"ABSCHUSSRAMPE","1","0","0"
"ABSCHUSSSTELLE","1","0","0"
"ABSCHUERFEN","1","0","0"
"ABSCHUERFUNG","1","0","0"
"ABSCHUESSIG","1","0","0"
"ABSCHUETTELN","1","0","0"
"ABSCHWARTEN","1","0","0"
"ABSCHWATZEN","1","0","0"
"ABSCHWAECHEN","1","0","0"
"ABSCHWAECHEND","1","0","0"
"ABSCHWAECHER","1","0","0"
"ABSCHWAECHUNG","1","0","0"
"ABSCHWEIFEN","1","0","0"
"ABSCHWEIFEND","1","0","0"
"ABSCHWEIFUNG","1","0","0"
"ABSCHWELLEN","1","0","0"
"ABSCHWEMMEN","1","0","0"
"ABSCHWEMMUNG","1","0","0"
"ABSCHWENDEN","1","0","0"
"ABSCHWENDUNG","1","0","0"
"ABSCHWENKEN","1","0","0"
"ABSCHWIMMEN","1","0","0"
"ABSCHWINDELN","1","0","0"
"ABSCHWIRREN","1","0","0"
"ABSCHWOEREN","1","0","0"
"ABSCHWOERUNG","1","0","0"
"ABSCHWUNG","1","0","0"
"ABSCISINSAEURE","1","0","0"
"ABSEGELN","1","0","0"
"ABSEHBAR","1","0","0"
"ABSEHEN","1","0","0"
"ABSEIFEN","1","0","0"
"ABSEIHEN","1","0","0"
"ABSEILEN","1","0","0"
"ABSEIT","1","0","0"
"ABSEITE","1","0","0"
"ABSEITER","1","0","0"
"ABSEITIG","1","0","0"
"ABSEITIGKEIT","1","0","0"
"ABSEITS","1","0","0"
"ABSEITSFALLE","1","0","0"
"ABSENCE","1","0","0"
"ABSENDEN","1","0","0"
"ABSENDER","1","0","0"
"ABSENDUNG","1","0","0"
"ABSENGEN","1","0","0"
"ABSENKEN","1","0","0"
"ABSENKER","1","0","0"
"ABSENKUNG","1","0","0"
"ABSENKZIEL","1","0","0"
"ABSENT","1","0","0"
"ABSENTATION","1","0","0"
"ABSENTIEREN","1","0","0"
"ABSENTISMUS","1","0","0"
"ABSENZ","1","0","0"
"ABSERVIEREN","1","0","0"
"ABSETZBAR","1","0","0"
"ABSETZBARKEIT","1","0","0"
"ABSETZBECKEN","1","0","0"
"ABSETZBEWEGUNG","1","0","0"
"ABSETZEN","1","0","0"
"ABSETZER","1","0","0"
"ABSETZUNG","1","0","0"
"ABSETZUNGEN","1","0","0"
"ABSICHERN","1","0","0"
"ABSICHERUNG","1","0","0"
"ABSICHT","1","0","0"
"ABSICHTEN","1","0","0"
"ABSICHTKEIT","1","0","0"
"ABSICHTLICH","1","0","0"
"ABSICHTSLOS","1","0","0"
"ABSIEDELN","1","0","0"
"ABSIEDLUNG","1","0","0"
"ABSINGEN","1","0","0"
"ABSINKEN","1","0","0"
"ABSINTERN","1","0","0"
"ABSINTH","1","0","0"
"ABSITZBECKEN","1","0","0"
"ABSITZEN","1","0","0"
"ABSOLUT","1","0","0"
"ABSOLUTE","1","0","0"
"ABSOLUTEN","1","0","0"
"ABSOLUTER","1","0","0"
"ABSOLUTHEIT","1","0","0"
"ABSOLUTION","1","0","0"
"ABSOLUTISMUS","1","0","0"
"ABSOLUTIST","1","0","0"
"ABSOLUTISTISCH","1","0","0"
"ABSOLUTORIUM","1","0","0"
"ABSOLVENT","1","0","0"
"ABSOLVENTIN","1","0","0"
"ABSOLVIEREN","1","0","0"
"ABSONDERLICH","1","0","0"
"ABSONDERLING","1","0","0"
"ABSONDERN","1","0","0"
"ABSONDERND","1","0","0"
"ABSONDERUNG","1","0","0"
"ABSORBER","1","0","0"
"ABSORBIEREN","1","0","0"
"ABSORPTION","1","0","0"
"ABSPALTEN","1","0","0"
"ABSPALTUNG","1","0","0"
"ABSPANEN","1","0","0"
"ABSPANNEN","1","0","0"
"ABSPANNGERUEST","1","0","0"
"ABSPANNUNG","1","0","0"
"ABSPAREN","1","0","0"
"ABSPAENEN","1","0","0"
"ABSPECKEN","1","0","0"
"ABSPEICHERN","1","0","0"
"ABSPEICHERT","1","0","0"
"ABSPEICHERUNG","1","0","0"
"ABSPEICHERUNGEN","1","0","0"
"ABSPEISEN","1","0","0"
"ABSPEISUNG","1","0","0"
"ABSPENSTIG","1","0","0"
"ABSPERREN","1","0","0"
"ABSPERRHAHN","1","0","0"
"ABSPERRKETTE","1","0","0"
"ABSPERRLEINE","1","0","0"
"ABSPERRMAUER","1","0","0"
"ABSPERRUNG","1","0","0"
"ABSPERRVENTIL","1","0","0"
"ABSPICKEN","1","0","0"
"ABSPIEGELN","1","0","0"
"ABSPIEGELUNG","1","0","0"
"ABSPIEL","1","0","0"
"ABSPIELEN","1","0","0"
"ABSPIELFEHLER","1","0","0"
"ABSPIELGERAET","1","0","0"
"ABSPINNEN","1","0","0"
"ABSPLITTERLING","1","0","0"
"ABSPLITTERN","1","0","0"
"ABSPLITTERUNG","1","0","0"
"ABSPRACHE","1","0","0"
"ABSPRACHEGEMAESS","1","0","0"
"ABSPRACHEN","1","0","0"
"ABSPRECHEN","1","0","0"
"ABSPRECHEND","1","0","0"
"ABSPRECHERISCH","1","0","0"
"ABSPREIZEN","1","0","0"
"ABSPRENGEN","1","0","0"
"ABSPRINGEN","1","0","0"
"ABSPRITZEN","1","0","0"
"ABSPRUNG","1","0","0"
"ABSPRUNGBALKEN","1","0","0"
"ABSPRUNGHAFEN","1","0","0"
"ABSPRUNGTISCH","1","0","0"
"ABSPULEN","1","0","0"
"ABSPUELEN","1","0","0"
"ABSPUELICHT","1","0","0"
"ABSTAMM","1","0","0"
"ABSTAMMEN","1","0","0"
"ABSTAMMUNG","1","0","0"
"ABSTAMMUNGEN","1","0","0"
"ABSTAND","1","0","0"
"ABSTANDSGELD","1","0","0"
"ABSTANDSSKALA","1","0","0"
"ABSTANDSSTUECK","1","0","0"
"ABSTANDSSUMME","1","0","0"
"ABSTANDSZAHLUNG","1","0","0"
"ABSTATTEN","1","0","0"
"ABSTATTUNG","1","0","0"
"ABSTAUBEN","1","0","0"
"ABSTAUBER","1","0","0"
"ABSTAUBERTOR","1","0","0"
"ABSTAEMMLING","1","0","0"
"ABSTAENDE","1","0","0"
"ABSTAENDEN","1","0","0"
"ABSTAENDER","1","0","0"
"ABSTAENDIG","1","0","0"
"ABSTECHEN","1","0","0"
"ABSTECHER","1","0","0"
"ABSTECHSTAHL","1","0","0"
"ABSTECHUNG","1","0","0"
"ABSTECKEN","1","0","0"
"ABSTECKUNG","1","0","0"
"ABSTEHEN","1","0","0"
"ABSTEHLEN","1","0","0"
"ABSTEIFEN","1","0","0"
"ABSTEIGE","1","0","0"
"ABSTEIGEN","1","0","0"
"ABSTEIGEND","1","0","0"
"ABSTEIGENDER","1","0","0"
"ABSTEIGER","1","0","0"
"ABSTELLBAHN","1","0","0"
"ABSTELLBAHNHOF","1","0","0"
"ABSTELLEN","1","0","0"
"ABSTELLGLEIS","1","0","0"
"ABSTELLHAHN","1","0","0"
"ABSTELLHEBEL","1","0","0"
"ABSTELLHOF","1","0","0"
"ABSTELLKAMMER","1","0","0"
"ABSTELLPLATTE","1","0","0"
"ABSTELLPLATZ","1","0","0"
"ABSTELLRAUM","1","0","0"
"ABSTELLTISCH","1","0","0"
"ABSTELLUNG","1","0","0"
"ABSTEMPELN","1","0","0"
"ABSTEMPELUNG","1","0","0"
"ABSTENTION","1","0","0"
"ABSTEPPEN","1","0","0"
"ABSTERBEORDNUNG","1","0","0"
"ABSTERGENS","1","0","0"
"ABSTERGIEREN","1","0","0"
"ABSTERSION","1","0","0"
"ABSTERSIV","1","0","0"
"ABSTICH","1","0","0"
"ABSTICHLOCH","1","0","0"
"ABSTIEG","1","0","0"
"ABSTIEGE","1","0","0"
"ABSTILLEN","1","0","0"
"ABSTIMMBAR","1","0","0"
"ABSTIMMEN","1","0","0"
"ABSTIMMEND","1","0","0"
"ABSTIMMKNOPF","1","0","0"
"ABSTIMMKREIS","1","0","0"
"ABSTIMMSCHAERFE","1","0","0"
"ABSTIMMSKALA","1","0","0"
"ABSTIMMSPULE","1","0","0"
"ABSTIMMUNG","1","0","0"
"ABSTINENZ","1","0","0"
"ABSTINENZLER","1","0","0"
"ABSTINENZTAG","1","0","0"
"ABSTOPPEN","1","0","0"
"ABSTOSS","1","0","0"
"ABSTOSSEN","1","0","0"
"ABSTOSSEND","1","0","0"
"ABSTOSSUNG","1","0","0"
"ABSTOTTERN","1","0","0"
"ABSTRAFEN","1","0","0"
"ABSTRAFUNG","1","0","0"
"ABSTRAHIEREN","1","0","0"
"ABSTRAHLEN","1","0","0"
"ABSTRAHLEND","1","0","0"
"ABSTRAKT","1","0","0"
"ABSTRAKTEN","1","0","0"
"ABSTRAKTION","1","0","0"
"ABSTRAKTUM","1","0","0"
"ABSTRAPAZIEREN","1","0","0"
"ABSTRAENGEN","1","0","0"
"ABSTREBEN","1","0","0"
"ABSTREICH","1","0","0"
"ABSTREICHEN","1","0","0"
"ABSTREICHER","1","0","0"
"ABSTREICHGITTER","1","0","0"
"ABSTREICHUNG","1","0","0"
"ABSTREIFEN","1","0","0"
"ABSTREITEN","1","0","0"
"ABSTRICH","1","0","0"
"ABSTROM","1","0","0"
"ABSTROEMEN","1","0","0"
"ABSTRUS","1","0","0"
"ABSTUFEN","1","0","0"
"ABSTUFEND","1","0","0"
"ABSTUFUNG","1","0","0"
"ABSTUFUNGEN","1","0","0"
"ABSTUMPFEN","1","0","0"
"ABSTUMPFEND","1","0","0"
"ABSTUMPFUNG","1","0","0"
"ABSTURZ","1","0","0"
"ABSTUERZE","1","0","0"
"ABSTUERZEN","1","0","0"
"ABSTUETZEN","1","0","0"
"ABSUCHEN","1","0","0"
"ABSUD","1","0","0"
"ABSURD","1","0","0"
"ABSURDITAET","1","0","0"
"ABSUESSEN","1","0","0"
"ABSZEDIERUNG","1","0","0"
"ABSZESS","1","0","0"
"ABSZISS","1","0","0"
"ABSZISSE","1","0","0"
"ABSZISSENACHSE","1","0","0"
"ABT","1","0","0"
"ABTAKELN","1","0","0"
"ABTAKELUNG","1","0","0"
"ABTANZ","1","0","0"
"ABTANZEN","1","0","0"
"ABTASTDOSE","1","0","0"
"ABTASTEN","1","0","0"
"ABTASTER","1","0","0"
"ABTASTIMPULS","1","0","0"
"ABTAUEN","1","0","0"
"ABTAUSCH","1","0","0"
"ABTEI","1","0","0"
"ABTEIL","1","0","0"
"ABTEILEN","1","0","0"
"ABTEILUNG","1","0","0"
"ABTEILUNGEN","1","0","0"
"ABTEILUNGSFEUER","1","0","0"
"ABTELEGRAFIEREN","1","0","0"
"ABTEUFEN","1","0","0"
"ABTIPPEN","1","0","0"
"ABTOENEN","1","0","0"
"ABTOENUNG","1","0","0"
"ABTOETEN","1","0","0"
"ABTOETUNG","1","0","0"
"ABTPRAESES","1","0","0"
"ABTPRIMAS","1","0","0"
"ABTRABEN","1","0","0"
"ABTRAG","1","0","0"
"ABTRAGEN","1","0","0"
"ABTRAGUNG","1","0","0"
"ABTRANSPORT","1","0","0"
"ABTRAEGLICH","1","0","0"
"ABTRAEUFELN","1","0","0"
"ABTREIBEN","1","0","0"
"ABTREIBLING","1","0","0"
"ABTREIBUNG","1","0","0"
"ABTRENNBAR","1","0","0"
"ABTRENNEN","1","0","0"
"ABTRENNUNG","1","0","0"
"ABTRETBAR","1","0","0"
"ABTRETEN","1","0","0"
"ABTRETER","1","0","0"
"ABTRETUNG","1","0","0"
"ABTRETUNGEN","1","0","0"
"ABTRIEB","1","0","0"
"ABTRIEBSRECHT","1","0","0"
"ABTRIFT","1","0","0"
"ABTRIFTMESSER","1","0","0"
"ABTRINKEN","1","0","0"
"ABTRITT","1","0","0"
"ABTROCKNEN","1","0","0"
"ABTROPFEN","1","0","0"
"ABTROPFSCHALE","1","0","0"
"ABTROPFSTEIN","1","0","0"
"ABTROTZEN","1","0","0"
"ABTRUDELN","1","0","0"
"ABTRUENNIG","1","0","0"
"ABTRUENNIGE","1","0","0"
"ABTRUENNIGER","1","0","0"
"ABTRUENNIGKEIT","1","0","0"
"ABTSTAB","1","0","0"
"ABTUN","1","0","0"
"ABTUPFEN","1","0","0"
"ABTUETEN","1","0","0"
"ABTWAHL","1","0","0"
"ABU","1","0","0"
"ABULIE","1","0","0"
"ABUNDANT","1","0","0"
"ABUNDANZ","1","0","0"
"ABUNDIEREN","1","0","0"
"ABURTEILEN","1","0","0"
"ABURTEILUNG","1","0","0"
"ABUSIV","1","0","0"
"ABUSUS","1","0","0"
"ABVERDIENEN","1","0","0"
"ABVERLANGEN","1","0","0"
"ABVERMIETEN","1","0","0"
"ABVIEREN","1","0","0"
